ID,StartDate,EndDate,Gender,Economics_exp,Age,Perceived_purpose1,Perceived_purpose2,condition,proclamation,behavior,Hypocrisy_1,Hypocrisy_2,Hypocrisy_3,Hypocrisy_4,Hypocrisy_5,Honest_frequency,Honest_likely,Honest_extreme,Honest_committment,Moral_1,Moral_2,Moral_3,Social_benefit1,Social_benefit2,pref,rv,sometimes,rarely,never,behavlie
549,3/15/19 12:32,3/15/19 13:03,Female,2,47,To check our feelings about lying and trusting those who lie.,To see if I trusted player 394.,3,sometimes,selfish.lie,4,1,1,6,6,3,2,1,2,2,2,2,6,6,3,0,1,0,0,1
550,3/15/19 12:41,3/15/19 12:50,Female,2,35,Decision making.,Trust and decision making.,5,rarely,prosocial.truth,2,2,2,2,2,6,6,6,6,5,5,5,6,6,4,1,0,1,0,0
551,3/15/19 13:16,3/15/19 13:31,Male,2,25,To study people honesty,To if there accurate,1,never,selfish.lie,2,2,2,1,2,3,5,2,6,6,6,4,4,6,4,1,0,0,1,1
552,3/15/19 13:17,3/15/19 13:49,Male,2,29,To test how trustworthy you feel someone is after knowing their morals as well as possible incentives,If you trust someone to give you correct info even if they will make more money if they lie,6,sometimes,prosocial.truth,2,2,2,2,2,6,2,4,6,6,6,6,4,3,3,1,1,0,0,0
553,3/15/19 13:19,3/15/19 14:00,Female,0,44,To test people's honesty.,To test how much people trust others.,2,rarely,selfish.lie,5,2,6,5,5,2,2,1,1,2,2,2,4,4,3,0,0,1,0,1
554,3/15/19 13:19,3/15/19 14:01,Female,2,51,Determine whether you will make correct judgements based on knowing a little info from someone,Determine whether you would trust someone to look out for their best interest or yours.,6,sometimes,prosocial.truth,1,1,1,1,1,7,6,6,6,6,6,6,2,5,3,1,1,0,0,0
555,3/15/19 13:21,3/15/19 13:33,Male,2,46,To see how trusting someone is and the correlation between that trust and how much compensation is involved.,To see how trusting a player is.,1,never,selfish.lie,6,6,6,5,6,4,3,6,2,2,2,2,6,6,4,1,0,0,1,1
556,3/15/19 13:12,3/18/19 9:32,Male,3,55,To see whether people would lie to make additional money.,To see if you would trust a player who had previously lied. ,1,never,selfish.lie,6,7,7,6,7,3,2,2,2,2,2,1,7,7,4,0,0,0,1,1
557,3/15/19 13:04,3/15/19 13:11,Male,5+,25,"To determine the decision the previous player is most likely to make, and to then maximize your personal payout.","To determine whether your partner is trustworthy, then determine how to maximize your payout based on that information.",3,sometimes,selfish.lie,4,4,4,6,6,5,2,3,2,2,2,2,5,5,4,0,1,0,0,1
558,3/15/19 14:19,3/15/19 14:32,Female,1,45,To try out a game theory scenario,"To see how much someone will trust another player, when they already know something about the trustworthiness of their past begacior",3,sometimes,selfish.lie,2,2,2,4,6,3,3,1,2,3,2,2,2,2,4,0,1,0,0,1
559,3/15/19 13:23,3/15/19 13:30,Male,1,25,To see if people will follow through with their beliefs,To see if I would trust if a person would continue to follow through with their beliefs,5,rarely,prosocial.truth,1,1,1,1,1,6,6,5,7,7,7,7,6,6,4,1,0,1,0,0
560,3/15/19 13:24,3/15/19 13:41,Female,0,42,Determining trust based on impressions of a stranger's trustworthiness,Determining the ability to rely after someone has proven themselves somewhat trustworthy,4,never,prosocial.truth,2,2,2,2,2,7,6,6,6,6,6,6,5,4,4,1,0,0,1,0
561,3/15/19 13:23,3/15/19 13:39,Male,2,48,If I approve of lying and if I trust someone else.,If what I knew about the RED player steered my choices.,3,sometimes,selfish.lie,2,2,2,2,2,6,2,3,2,3,3,3,4,4,3,0,1,0,0,1
562,3/15/19 12:20,3/15/19 12:31,Female,2,27,For the receiver to trust or not trust the sender.,For blue to rely on or verify red's answer.,6,sometimes,prosocial.truth,1,2,4,2,1,7,5,5,5,5,5,5,2,2,4,1,1,0,0,0
563,3/15/19 12:21,3/15/19 12:33,Male,1,24,To determine if one is truthful or not,To determine ones greed,6,sometimes,prosocial.truth,5,3,3,3,4,6,5,1,5,4,3,4,2,2,4,1,1,0,0,0
564,3/15/19 12:32,3/15/19 13:06,Female,2,27,The purpose of the game it to see how trustworthy certain people are. ,To see if the other person was lying to increase or reduce a bonus payment. ,2,rarely,selfish.lie,5,5,5,6,5,6,5,2,3,2,2,2,5,5,3,0,0,1,0,1
565,3/15/19 12:39,3/15/19 13:00,Female,0,31,Getting a bonus,Working with another person to earn a bous,6,sometimes,prosocial.truth,1,3,2,2,2,5,5,3,5,5,5,6,3,4,3,1,1,0,0,0
566,3/15/19 12:59,3/15/19 13:18,Female,1,40,TRUST,TO DETERMINE HOW TRUSTWORTHY YOU FEEL,2,rarely,selfish.lie,2,2,3,3,2,6,5,2,5,6,5,4,3,5,4,1,0,1,0,1
567,3/15/19 13:40,3/15/19 14:03,Male,1,59,To determine if I could judge whether the other player would lie,to determine the level of trust or to judge my level of risk taking,6,sometimes,prosocial.truth,2,2,3,2,2,6,2,5,5,5,5,5,3,3,4,1,1,0,0,0
568,3/15/19 13:45,3/15/19 14:07,Female,0,61,See if I believed in my partner or if he/she lied.,To see if I believed the other player.,1,never,selfish.lie,1,3,4,1,1,6,2,6,5,5,7,5,5,4,3,0,0,0,1,1
569,3/15/19 12:15,3/15/19 12:24,Male,3,41,To see how much people actually hold to their values when money is involved.,To see if people trust people who previously lied.,1,never,selfish.lie,7,7,7,7,7,3,3,2,2,2,2,2,6,6,4,0,0,0,1,1
570,3/15/19 12:16,3/15/19 12:36,Female,1,50,"Your perception of risk taking behavior, vs. payoff potential","Essentially, the same -- perception of risk taking behavior/trust behaviors",1,never,selfish.lie,3,4,6,4,4,6,4,2,2,4,4,4,4,4,3,0,0,0,1,1
571,3/15/19 12:15,3/15/19 12:29,Female,0,52,"Morals in others
",Test weather you can trust or not,4,never,prosocial.truth,2,2,2,2,2,6,6,6,6,6,6,6,7,7,5,1,0,0,1,0
572,3/15/19 12:17,3/15/19 12:36,Male,1,56,"you had a participant that said, ""it was never ok to lie"".  then he lied to make 25 cents more.  so this game is really interesting, in trying to predict someone lying, and how much incentive would it take someone to be immoral and lie.","the rely/verify game was a tool to find about about lying, trust, predicting liars, teamwork",1,never,selfish.lie,7,7,7,7,7,2,2,1,2,1,1,1,6,6,5,0,0,0,1,1
573,3/15/19 12:19,3/15/19 12:43,Female,1,35,"Would I decide to mimic the same behaviors of someone else who was a known liar, or give them the benefit of the doubt?  ",Did I trust them or not?,1,never,selfish.lie,7,7,7,7,7,5,1,4,1,2,2,2,6,6,5,1,0,0,1,1
574,3/15/19 12:18,3/15/19 12:30,Female,1,43,To confuse people and see if they truely believe people will do good,to test our memory,4,never,prosocial.truth,4,3,2,6,2,5,4,6,4,5,5,5,6,6,5,1,0,0,1,0
575,3/15/19 12:20,3/15/19 12:32,Male,2,23,see if you trust the other person,see if you trust the other person,5,rarely,prosocial.truth,1,1,1,1,1,6,7,4,6,6,6,6,6,6,4,1,0,1,0,0
576,3/15/19 12:20,3/15/19 12:38,Male,2,33,The coin flip game was to get you to trust that the other player would not betray you by them upholding a fair payout to the other player by not lying.,To see if you trusted the other player to uphold the truth when the payout difference was much larger.,6,sometimes,prosocial.truth,1,2,5,2,1,6,6,7,7,7,6,6,3,3,3,0,1,0,0,0
577,3/15/19 12:21,3/15/19 12:47,Male,5+,32,To determine the influence of other choices on our own. To test the question of when it is ok to lie.,To see if knowing the other players lied before would affect my decision to trust him.,3,sometimes,selfish.lie,4,2,1,4,5,4,1,3,4,4,2,3,5,4,3,1,1,0,0,1
578,3/15/19 12:21,3/15/19 12:51,Male,1,31,to test us on if we think lying is good,to see if we have trust in a stranger.,5,rarely,prosocial.truth,1,1,1,1,1,7,1,6,7,7,7,7,4,4,4,1,0,1,0,0
579,3/15/19 12:22,3/15/19 12:52,Male,4,49,If a person accepts lying as acceptable or a norm in society and how  much that person can be expected to be truthful and the amount of trust we can place on that person.,"If a person can justify lying by increasing their chances to earn more money, and how much we trust another person to be honest.",6,sometimes,prosocial.truth,3,3,5,4,3,6,4,4,4,5,5,4,2,2,4,0,1,0,0,0
580,3/15/19 12:23,3/15/19 12:44,Female,1,30,The game was to measure people's decision based on information given about a person's ideas of honesty and their actual integrity.,The game will measure someone's trust or openness to a stranger based on the information given in the past section.,2,rarely,selfish.lie,6,7,7,5,6,5,3,3,2,2,2,2,5,5,4,0,0,1,0,1
581,3/15/19 12:44,3/15/19 12:57,Male,5+,36,Understand the behavior of a person based on past events from another person ,To understand the psychology behind trust,1,never,selfish.lie,5,7,7,6,4,3,2,1,2,2,2,2,1,2,3,0,0,0,1,1
582,3/15/19 12:50,3/15/19 13:30,Male,1,47,To see how I respond to trust signals from the opposing player.,To see whether I could trust a person who before was unreliable.,3,sometimes,selfish.lie,1,2,2,5,6,5,2,2,1,3,2,2,4,3,3,0,1,0,0,1
583,3/15/19 13:21,3/15/19 13:36,Male,0,37,To see how much greed people really have and how that affects their truthfulness,To see how much greed people really have and how that affects their truthfulness,2,rarely,selfish.lie,7,7,7,6,6,2,2,1,2,2,2,2,6,5,5,0,0,1,0,1
584,3/15/19 14:24,3/15/19 15:57,Female,1,57,Honesty,Honesty,1,never,selfish.lie,4,4,4,4,4,5,2,2,4,4,4,3,7,7,5,1,0,0,1,1
585,3/15/19 12:15,3/15/19 12:27,Female,0,41,BEING HONEST ,BEING HONEST ,2,rarely,selfish.lie,2,2,2,2,2,6,6,5,5,5,5,5,5,5,4,1,0,1,0,1
586,3/15/19 12:19,3/15/19 12:31,Male,0,60,To determine if you can rely on your partner.,To also determine if you can rely on your partner based on what you learned from the partner's responses to the survey and on the coin flip.,4,never,prosocial.truth,2,2,2,2,2,6,6,6,6,6,6,6,6,6,5,1,0,0,1,0
587,3/15/19 12:21,3/15/19 12:41,Male,3,65,Believabilty,believabily - I went at it from the point of view of the sender guaranteeinng they will get something,6,sometimes,prosocial.truth,4,2,2,4,4,6,3,5,6,5,5,6,2,3,3,1,1,0,0,0
588,3/15/19 12:22,3/15/19 12:39,Male,2,54,To associate behavior with choices.,The safe choice is to verify.....the risky choice ie extra fifty cents is gambling.,3,sometimes,selfish.lie,4,3,3,5,3,5,4,3,2,2,2,2,6,2,5,0,1,0,0,1
589,3/15/19 12:31,3/15/19 12:45,Female,0,57,To test trust levels amongst strangers,to see if I would trust the information given to me about the player earlier,5,rarely,prosocial.truth,1,1,1,1,1,7,7,7,7,7,7,7,6,6,5,1,0,1,0,0
590,3/15/19 12:45,3/15/19 12:54,Female,0,21,To gather views from multiple people about lying and how we perceive lying. ,To see how people perceive lying and those who lie.,2,rarely,selfish.lie,4,3,3,6,4,2,1,2,1,1,1,1,2,2,5,0,0,1,0,1
591,3/15/19 13:01,3/15/19 13:21,Male,3,28,To see if you would trust the person based off his responses on the lying question. ,"To see if they told you the truth the first time, would you trust them again for the second time. ",6,sometimes,prosocial.truth,3,3,4,4,2,5,4,6,4,4,4,3,2,1,4,1,1,0,0,0
592,3/15/19 13:13,3/15/19 13:41,Female,1,48,Trust ,Trust,6,sometimes,prosocial.truth,2,2,2,2,2,6,4,2,5,4,4,4,1,1,4,1,1,0,0,0
593,3/15/19 13:14,3/15/19 13:29,Male,5+,60,To test a person's threshold of lying.,To see if lying effects the rely/verify choice,3,sometimes,selfish.lie,4,4,2,6,6,3,2,1,2,4,4,2,4,4,3,1,1,0,0,1
594,3/15/19 13:20,3/15/19 13:38,Female,1,29,To see if someone would lie just to get a little bit more money.,To see if someone would trust someone who had been known to lie.,3,sometimes,selfish.lie,3,3,1,3,2,4,2,1,2,2,2,2,2,2,5,0,1,0,0,1
595,3/15/19 13:22,3/15/19 13:47,Male,0,35,show that you can sometimes lie to get a bigger profit in any field,show that you can sometimes lie to get a bigger profit in any field,2,rarely,selfish.lie,2,4,3,4,4,2,2,2,3,2,2,1,5,7,3,0,0,1,0,1
596,3/15/19 13:28,3/15/19 13:54,Male,4,37,Reading comperhension,If lying is ok,1,never,selfish.lie,3,3,3,3,3,2,4,5,5,4,5,6,5,5,4,1,0,0,1,1
